"qseqid","sseqid","pident","qcovs","qseqlen","sseqlen","alignlen","PrimerGroup","Isolate","All_equal"
"OG0001080primerGroup0-PNUSAS000559","OG0001080primerGroup0-2011K0222",100,100,162,162,162,"OG0001080primerGroup0","2011K0222",TRUE
"OG0001080primerGroup0-PNUSAS000559","OG0001080primerGroup0-2011K0052",100,100,162,162,162,"OG0001080primerGroup0","2011K0052",TRUE
"OG0001080primerGroup0-PNUSAS000559","OG0001080primerGroup0-2010K2370",100,100,162,162,162,"OG0001080primerGroup0","2010K2370",TRUE
"OG0001080primerGroup0-PNUSAS000559","OG0001080primerGroup0-2010K0968",100,100,162,162,162,"OG0001080primerGroup0","2010K0968",TRUE
"OG0001080primerGroup0-PNUSAS000559","OG0001080primerGroup0-080810",100,100,162,162,162,"OG0001080primerGroup0","080810",TRUE
"OG0000356primerGroup3-PNUSAS000559","OG0000356primerGroup3-2014K0979",100,100,158,158,158,"OG0000356primerGroup3","2014K0979",TRUE
"OG0000356primerGroup3-PNUSAS000559","OG0000356primerGroup3-2014K0421",100,100,158,158,158,"OG0000356primerGroup3","2014K0421",TRUE
"OG0000356primerGroup3-PNUSAS000559","OG0000356primerGroup3-2013K1153",100,100,158,158,158,"OG0000356primerGroup3","2013K1153",TRUE
"OG0000356primerGroup3-PNUSAS000559","OG0000356primerGroup3-2010K2370",100,100,158,158,158,"OG0000356primerGroup3","2010K2370",TRUE
"OG0000356primerGroup3-PNUSAS000559","OG0000356primerGroup3-2010K1649",100,100,158,158,158,"OG0000356primerGroup3","2010K1649",TRUE
"OG0002055primerGroup0-PNUSAS000559","OG0002055primerGroup0-2016K0167",100,100,176,176,176,"OG0002055primerGroup0","2016K0167",TRUE
"OG0002379primerGroup7-PNUSAS000559","OG0002379primerGroup7-2010K1649",100,100,205,205,205,"OG0002379primerGroup7","2010K1649",TRUE
"OG0001453primerGroup0-PNUSAS000559","OG0001453primerGroup0-2010K1649",100,100,161,161,161,"OG0001453primerGroup0","2010K1649",TRUE
"OG0001509primerGroup9-PNUSAS000559","OG0001509primerGroup9-AR0409",100,100,144,144,144,"OG0001509primerGroup9","AR0409",TRUE
"OG0001509primerGroup9-PNUSAS000559","OG0001509primerGroup9-2016K0167",100,100,144,144,144,"OG0001509primerGroup9","2016K0167",TRUE
"OG0001509primerGroup9-PNUSAS000559","OG0001509primerGroup9-2014K0979",100,100,144,144,144,"OG0001509primerGroup9","2014K0979",TRUE
"OG0001509primerGroup9-PNUSAS000559","OG0001509primerGroup9-2014K0527",100,100,144,144,144,"OG0001509primerGroup9","2014K0527",TRUE
"OG0001509primerGroup9-PNUSAS000559","OG0001509primerGroup9-2014K0421",100,100,144,144,144,"OG0001509primerGroup9","2014K0421",TRUE
"OG0001509primerGroup9-PNUSAS000559","OG0001509primerGroup9-2013K1828",100,100,144,144,144,"OG0001509primerGroup9","2013K1828",TRUE
"OG0001509primerGroup9-PNUSAS000559","OG0001509primerGroup9-2013K1246",100,100,144,144,144,"OG0001509primerGroup9","2013K1246",TRUE
"OG0001509primerGroup9-PNUSAS000559","OG0001509primerGroup9-2013K1153",100,100,144,144,144,"OG0001509primerGroup9","2013K1153",TRUE
"OG0001509primerGroup9-PNUSAS000559","OG0001509primerGroup9-2013K0676",100,100,144,144,144,"OG0001509primerGroup9","2013K0676",TRUE
"OG0001509primerGroup9-PNUSAS000559","OG0001509primerGroup9-2011K0052",100,100,144,144,144,"OG0001509primerGroup9","2011K0052",TRUE
"OG0001509primerGroup9-PNUSAS000559","OG0001509primerGroup9-2010K2370",100,100,144,144,144,"OG0001509primerGroup9","2010K2370",TRUE
"OG0001509primerGroup9-PNUSAS000559","OG0001509primerGroup9-2010K0968",100,100,144,144,144,"OG0001509primerGroup9","2010K0968",TRUE
"OG0001509primerGroup9-PNUSAS000559","OG0001509primerGroup9-080810",100,100,144,144,144,"OG0001509primerGroup9","080810",TRUE
"OG0002056primerGroup0-PNUSAS000559","OG0002056primerGroup0-2013K1153",100,100,206,206,206,"OG0002056primerGroup0","2013K1153",TRUE
"OG0001782primerGroup1-PNUSAS000559","OG0001782primerGroup1-AR0409",100,100,202,202,202,"OG0001782primerGroup1","AR0409",TRUE
"OG0001782primerGroup1-PNUSAS000559","OG0001782primerGroup1-2016K0878",100,100,202,202,202,"OG0001782primerGroup1","2016K0878",TRUE
"OG0001782primerGroup1-PNUSAS000559","OG0001782primerGroup1-2015K0074",100,100,202,202,202,"OG0001782primerGroup1","2015K0074",TRUE
"OG0001782primerGroup1-PNUSAS000559","OG0001782primerGroup1-2013K1828",100,100,202,202,202,"OG0001782primerGroup1","2013K1828",TRUE
"OG0001782primerGroup1-PNUSAS000559","OG0001782primerGroup1-2013K1153",100,100,202,202,202,"OG0001782primerGroup1","2013K1153",TRUE
"OG0001782primerGroup1-PNUSAS000559","OG0001782primerGroup1-2013K1067",100,100,202,202,202,"OG0001782primerGroup1","2013K1067",TRUE
"OG0001782primerGroup1-PNUSAS000559","OG0001782primerGroup1-2013K0676",100,100,202,202,202,"OG0001782primerGroup1","2013K0676",TRUE
"OG0001782primerGroup1-PNUSAS000559","OG0001782primerGroup1-2013K0463",100,100,202,202,202,"OG0001782primerGroup1","2013K0463",TRUE
"OG0001782primerGroup1-PNUSAS000559","OG0001782primerGroup1-2011K0222",100,100,202,202,202,"OG0001782primerGroup1","2011K0222",TRUE
"OG0001782primerGroup1-PNUSAS000559","OG0001782primerGroup1-2011K0052",100,100,202,202,202,"OG0001782primerGroup1","2011K0052",TRUE
"OG0001782primerGroup1-PNUSAS000559","OG0001782primerGroup1-2010K1649",100,100,202,202,202,"OG0001782primerGroup1","2010K1649",TRUE
"OG0001782primerGroup1-PNUSAS000559","OG0001782primerGroup1-080810",100,100,202,202,202,"OG0001782primerGroup1","080810",TRUE
"OG0001114primerGroup2-PNUSAS000559","OG0001114primerGroup2-2010K1649",100,100,202,202,202,"OG0001114primerGroup2","2010K1649",TRUE
"OG0002985primerGroup3-PNUSAS000559","OG0002985primerGroup3-AR0409",100,100,132,132,132,"OG0002985primerGroup3","AR0409",TRUE
"OG0002985primerGroup3-PNUSAS000559","OG0002985primerGroup3-2016K0167",100,100,132,132,132,"OG0002985primerGroup3","2016K0167",TRUE
"OG0002985primerGroup3-PNUSAS000559","OG0002985primerGroup3-2015K0074",100,100,132,132,132,"OG0002985primerGroup3","2015K0074",TRUE
"OG0002985primerGroup3-PNUSAS000559","OG0002985primerGroup3-2014K0979",100,100,132,132,132,"OG0002985primerGroup3","2014K0979",TRUE
"OG0002985primerGroup3-PNUSAS000559","OG0002985primerGroup3-2014K0527",100,100,132,132,132,"OG0002985primerGroup3","2014K0527",TRUE
"OG0002985primerGroup3-PNUSAS000559","OG0002985primerGroup3-2014K0421",100,100,132,132,132,"OG0002985primerGroup3","2014K0421",TRUE
"OG0002985primerGroup3-PNUSAS000559","OG0002985primerGroup3-2013K1828",100,100,132,132,132,"OG0002985primerGroup3","2013K1828",TRUE
"OG0002985primerGroup3-PNUSAS000559","OG0002985primerGroup3-2013K1246",100,100,132,132,132,"OG0002985primerGroup3","2013K1246",TRUE
"OG0002985primerGroup3-PNUSAS000559","OG0002985primerGroup3-2013K1153",100,100,132,132,132,"OG0002985primerGroup3","2013K1153",TRUE
"OG0002985primerGroup3-PNUSAS000559","OG0002985primerGroup3-2013K1067",100,100,132,132,132,"OG0002985primerGroup3","2013K1067",TRUE
"OG0002985primerGroup3-PNUSAS000559","OG0002985primerGroup3-2013K0676",100,100,132,132,132,"OG0002985primerGroup3","2013K0676",TRUE
"OG0002985primerGroup3-PNUSAS000559","OG0002985primerGroup3-2013K0463",100,100,132,132,132,"OG0002985primerGroup3","2013K0463",TRUE
"OG0002985primerGroup3-PNUSAS000559","OG0002985primerGroup3-2011K0222",100,100,132,132,132,"OG0002985primerGroup3","2011K0222",TRUE
"OG0002985primerGroup3-PNUSAS000559","OG0002985primerGroup3-2011K0052",100,100,132,132,132,"OG0002985primerGroup3","2011K0052",TRUE
"OG0002985primerGroup3-PNUSAS000559","OG0002985primerGroup3-2010K2370",100,100,132,132,132,"OG0002985primerGroup3","2010K2370",TRUE
"OG0002985primerGroup3-PNUSAS000559","OG0002985primerGroup3-2010K1649",100,100,132,132,132,"OG0002985primerGroup3","2010K1649",TRUE
"OG0002985primerGroup3-PNUSAS000559","OG0002985primerGroup3-2010K0968",100,100,132,132,132,"OG0002985primerGroup3","2010K0968",TRUE
"OG0003282primerGroup7-PNUSAS000559","OG0003282primerGroup7-2015K0074",100,100,206,206,206,"OG0003282primerGroup7","2015K0074",TRUE
"OG0003282primerGroup7-PNUSAS000559","OG0003282primerGroup7-2010K1649",100,100,206,206,206,"OG0003282primerGroup7","2010K1649",TRUE
"OG0001027primerGroup9-PNUSAS000559","OG0001027primerGroup9-2016K0878",100,100,149,149,149,"OG0001027primerGroup9","2016K0878",TRUE
"OG0001027primerGroup9-PNUSAS000559","OG0001027primerGroup9-2016K0167",100,100,149,149,149,"OG0001027primerGroup9","2016K0167",TRUE
"OG0001027primerGroup9-PNUSAS000559","OG0001027primerGroup9-2014K0979",100,100,149,149,149,"OG0001027primerGroup9","2014K0979",TRUE
"OG0001027primerGroup9-PNUSAS000559","OG0001027primerGroup9-2014K0527",100,100,149,149,149,"OG0001027primerGroup9","2014K0527",TRUE
"OG0001027primerGroup9-PNUSAS000559","OG0001027primerGroup9-2014K0421",100,100,149,149,149,"OG0001027primerGroup9","2014K0421",TRUE
"OG0001027primerGroup9-PNUSAS000559","OG0001027primerGroup9-2013K1153",100,100,149,149,149,"OG0001027primerGroup9","2013K1153",TRUE
"OG0001027primerGroup9-PNUSAS000559","OG0001027primerGroup9-2013K1067",100,100,149,149,149,"OG0001027primerGroup9","2013K1067",TRUE
"OG0001027primerGroup9-PNUSAS000559","OG0001027primerGroup9-2013K0463",100,100,149,149,149,"OG0001027primerGroup9","2013K0463",TRUE
"OG0001027primerGroup9-PNUSAS000559","OG0001027primerGroup9-2011K0222",100,100,149,149,149,"OG0001027primerGroup9","2011K0222",TRUE
"OG0001027primerGroup9-PNUSAS000559","OG0001027primerGroup9-2010K2370",100,100,149,149,149,"OG0001027primerGroup9","2010K2370",TRUE
"OG0001027primerGroup9-PNUSAS000559","OG0001027primerGroup9-2010K1649",100,100,149,149,149,"OG0001027primerGroup9","2010K1649",TRUE
"OG0001027primerGroup9-PNUSAS000559","OG0001027primerGroup9-2010K0968",100,100,149,149,149,"OG0001027primerGroup9","2010K0968",TRUE
"OG0001041primerGroup2-PNUSAS000559","OG0001041primerGroup2-AR0409",100,100,190,190,190,"OG0001041primerGroup2","AR0409",TRUE
"OG0001041primerGroup2-PNUSAS000559","OG0001041primerGroup2-2016K0878",100,100,190,190,190,"OG0001041primerGroup2","2016K0878",TRUE
"OG0001041primerGroup2-PNUSAS000559","OG0001041primerGroup2-2015K0074",100,100,190,190,190,"OG0001041primerGroup2","2015K0074",TRUE
"OG0001041primerGroup2-PNUSAS000559","OG0001041primerGroup2-2014K0527",100,100,190,190,190,"OG0001041primerGroup2","2014K0527",TRUE
"OG0001041primerGroup2-PNUSAS000559","OG0001041primerGroup2-2013K1828",100,100,190,190,190,"OG0001041primerGroup2","2013K1828",TRUE
"OG0001041primerGroup2-PNUSAS000559","OG0001041primerGroup2-2013K1246",100,100,190,190,190,"OG0001041primerGroup2","2013K1246",TRUE
"OG0001041primerGroup2-PNUSAS000559","OG0001041primerGroup2-2013K1153",100,100,190,190,190,"OG0001041primerGroup2","2013K1153",TRUE
"OG0001041primerGroup2-PNUSAS000559","OG0001041primerGroup2-2013K1067",100,100,190,190,190,"OG0001041primerGroup2","2013K1067",TRUE
"OG0001041primerGroup2-PNUSAS000559","OG0001041primerGroup2-2013K0676",100,100,190,190,190,"OG0001041primerGroup2","2013K0676",TRUE
"OG0001041primerGroup2-PNUSAS000559","OG0001041primerGroup2-2011K0052",100,100,190,190,190,"OG0001041primerGroup2","2011K0052",TRUE
"OG0001041primerGroup2-PNUSAS000559","OG0001041primerGroup2-2010K1649",100,100,190,190,190,"OG0001041primerGroup2","2010K1649",TRUE
"OG0001041primerGroup2-PNUSAS000559","OG0001041primerGroup2-2010K0968",100,100,190,190,190,"OG0001041primerGroup2","2010K0968",TRUE
"OG0001041primerGroup2-PNUSAS000559","OG0001041primerGroup2-080810",100,100,190,190,190,"OG0001041primerGroup2","080810",TRUE
"OG0003280primerGroup6-PNUSAS000559","OG0003280primerGroup6-2016K0878",100,100,193,193,193,"OG0003280primerGroup6","2016K0878",TRUE
"OG0003280primerGroup6-PNUSAS000559","OG0003280primerGroup6-2015K0074",100,100,193,193,193,"OG0003280primerGroup6","2015K0074",TRUE
"OG0003280primerGroup6-PNUSAS000559","OG0003280primerGroup6-2014K0979",100,100,193,193,193,"OG0003280primerGroup6","2014K0979",TRUE
"OG0003280primerGroup6-PNUSAS000559","OG0003280primerGroup6-2014K0527",100,100,193,193,193,"OG0003280primerGroup6","2014K0527",TRUE
"OG0003280primerGroup6-PNUSAS000559","OG0003280primerGroup6-2014K0421",100,100,193,193,193,"OG0003280primerGroup6","2014K0421",TRUE
"OG0003280primerGroup6-PNUSAS000559","OG0003280primerGroup6-2010K2370",100,100,193,193,193,"OG0003280primerGroup6","2010K2370",TRUE
"OG0003280primerGroup6-PNUSAS000559","OG0003280primerGroup6-2010K1649",100,100,193,193,193,"OG0003280primerGroup6","2010K1649",TRUE
"OG0003280primerGroup6-PNUSAS000559","OG0003280primerGroup6-2010K0968",100,100,193,193,193,"OG0003280primerGroup6","2010K0968",TRUE
"OG0000987primerGroup8-PNUSAS000559","OG0000987primerGroup8-AR0409",100,100,177,177,177,"OG0000987primerGroup8","AR0409",TRUE
"OG0000987primerGroup8-PNUSAS000559","OG0000987primerGroup8-2016K0878",100,100,177,177,177,"OG0000987primerGroup8","2016K0878",TRUE
"OG0000987primerGroup8-PNUSAS000559","OG0000987primerGroup8-2016K0167",100,100,177,177,177,"OG0000987primerGroup8","2016K0167",TRUE
"OG0000987primerGroup8-PNUSAS000559","OG0000987primerGroup8-2015K0074",100,100,177,177,177,"OG0000987primerGroup8","2015K0074",TRUE
"OG0000987primerGroup8-PNUSAS000559","OG0000987primerGroup8-2014K0979",100,100,177,177,177,"OG0000987primerGroup8","2014K0979",TRUE
"OG0000987primerGroup8-PNUSAS000559","OG0000987primerGroup8-2014K0527",100,100,177,177,177,"OG0000987primerGroup8","2014K0527",TRUE
"OG0000987primerGroup8-PNUSAS000559","OG0000987primerGroup8-2014K0421",100,100,177,177,177,"OG0000987primerGroup8","2014K0421",TRUE
"OG0000987primerGroup8-PNUSAS000559","OG0000987primerGroup8-2013K1828",100,100,177,177,177,"OG0000987primerGroup8","2013K1828",TRUE
"OG0000987primerGroup8-PNUSAS000559","OG0000987primerGroup8-2013K1153",100,100,177,177,177,"OG0000987primerGroup8","2013K1153",TRUE
"OG0000987primerGroup8-PNUSAS000559","OG0000987primerGroup8-2013K0463",100,100,177,177,177,"OG0000987primerGroup8","2013K0463",TRUE
"OG0000987primerGroup8-PNUSAS000559","OG0000987primerGroup8-2011K0222",100,100,177,177,177,"OG0000987primerGroup8","2011K0222",TRUE
"OG0000987primerGroup8-PNUSAS000559","OG0000987primerGroup8-2011K0052",100,100,177,177,177,"OG0000987primerGroup8","2011K0052",TRUE
"OG0000987primerGroup8-PNUSAS000559","OG0000987primerGroup8-2010K2370",100,100,177,177,177,"OG0000987primerGroup8","2010K2370",TRUE
"OG0000987primerGroup8-PNUSAS000559","OG0000987primerGroup8-2010K1649",100,100,177,177,177,"OG0000987primerGroup8","2010K1649",TRUE
"OG0000987primerGroup8-PNUSAS000559","OG0000987primerGroup8-2010K0968",100,100,177,177,177,"OG0000987primerGroup8","2010K0968",TRUE
"OG0000987primerGroup8-PNUSAS000559","OG0000987primerGroup8-080810",100,100,177,177,177,"OG0000987primerGroup8","080810",TRUE
"OG0002917primerGroup1-PNUSAS000559","OG0002917primerGroup1-2010K1649",100,100,182,182,182,"OG0002917primerGroup1","2010K1649",TRUE
"OG0002760primerGroup0-PNUSAS000559","OG0002760primerGroup0-2016K0167",100,100,143,143,143,"OG0002760primerGroup0","2016K0167",TRUE
"OG0002760primerGroup0-PNUSAS000559","OG0002760primerGroup0-2013K1153",100,100,143,143,143,"OG0002760primerGroup0","2013K1153",TRUE
"OG0002760primerGroup0-PNUSAS000559","OG0002760primerGroup0-2010K1649",100,100,143,143,143,"OG0002760primerGroup0","2010K1649",TRUE
"OG0001517primerGroup5-PNUSAS000559","OG0001517primerGroup5-2016K0878",100,100,171,171,171,"OG0001517primerGroup5","2016K0878",TRUE
"OG0001517primerGroup5-PNUSAS000559","OG0001517primerGroup5-2014K0527",100,100,171,171,171,"OG0001517primerGroup5","2014K0527",TRUE
"OG0001517primerGroup5-PNUSAS000559","OG0001517primerGroup5-2013K0463",100,100,171,171,171,"OG0001517primerGroup5","2013K0463",TRUE
"OG0001517primerGroup5-PNUSAS000559","OG0001517primerGroup5-2010K0968",100,100,171,171,171,"OG0001517primerGroup5","2010K0968",TRUE
"OG0003139primerGroup5-PNUSAS000559","OG0003139primerGroup5-2013K0463",100,100,167,167,167,"OG0003139primerGroup5","2013K0463",TRUE
"OG0003139primerGroup5-PNUSAS000559","OG0003139primerGroup5-2011K0222",100,100,167,167,167,"OG0003139primerGroup5","2011K0222",TRUE
"OG0002385primerGroup5-PNUSAS000559","OG0002385primerGroup5-2016K0167",100,100,147,147,147,"OG0002385primerGroup5","2016K0167",TRUE
"OG0002385primerGroup5-PNUSAS000559","OG0002385primerGroup5-2014K0527",100,100,147,147,147,"OG0002385primerGroup5","2014K0527",TRUE
"OG0002385primerGroup5-PNUSAS000559","OG0002385primerGroup5-2013K1153",100,100,147,147,147,"OG0002385primerGroup5","2013K1153",TRUE
"OG0002385primerGroup5-PNUSAS000559","OG0002385primerGroup5-2013K0463",100,100,147,147,147,"OG0002385primerGroup5","2013K0463",TRUE
"OG0002385primerGroup5-PNUSAS000559","OG0002385primerGroup5-2010K1649",100,100,147,147,147,"OG0002385primerGroup5","2010K1649",TRUE
"OG0002385primerGroup5-PNUSAS000559","OG0002385primerGroup5-2010K0968",100,100,147,147,147,"OG0002385primerGroup5","2010K0968",TRUE
"OG0003151primerGroup4-PNUSAS000559","OG0003151primerGroup4-2013K1828",100,100,140,140,140,"OG0003151primerGroup4","2013K1828",TRUE
"OG0003151primerGroup4-PNUSAS000559","OG0003151primerGroup4-2013K1153",100,100,140,140,140,"OG0003151primerGroup4","2013K1153",TRUE
"OG0003151primerGroup4-PNUSAS000559","OG0003151primerGroup4-2010K1649",100,100,140,140,140,"OG0003151primerGroup4","2010K1649",TRUE
"OG0003151primerGroup4-PNUSAS000559","OG0003151primerGroup4-080810",100,100,140,140,140,"OG0003151primerGroup4","080810",TRUE
"OG0001642primerGroup4-PNUSAS000559","OG0001642primerGroup4-AR0409",100,100,185,185,185,"OG0001642primerGroup4","AR0409",TRUE
"OG0001642primerGroup4-PNUSAS000559","OG0001642primerGroup4-2016K0878",100,100,185,185,185,"OG0001642primerGroup4","2016K0878",TRUE
"OG0001642primerGroup4-PNUSAS000559","OG0001642primerGroup4-2016K0167",100,100,185,185,185,"OG0001642primerGroup4","2016K0167",TRUE
"OG0001642primerGroup4-PNUSAS000559","OG0001642primerGroup4-2015K0074",100,100,185,185,185,"OG0001642primerGroup4","2015K0074",TRUE
"OG0001642primerGroup4-PNUSAS000559","OG0001642primerGroup4-2014K0979",100,100,185,185,185,"OG0001642primerGroup4","2014K0979",TRUE
"OG0001642primerGroup4-PNUSAS000559","OG0001642primerGroup4-2014K0527",100,100,185,185,185,"OG0001642primerGroup4","2014K0527",TRUE
"OG0001642primerGroup4-PNUSAS000559","OG0001642primerGroup4-2014K0421",100,100,185,185,185,"OG0001642primerGroup4","2014K0421",TRUE
"OG0001642primerGroup4-PNUSAS000559","OG0001642primerGroup4-2013K1828",100,100,185,185,185,"OG0001642primerGroup4","2013K1828",TRUE
"OG0001642primerGroup4-PNUSAS000559","OG0001642primerGroup4-2013K1153",100,100,185,185,185,"OG0001642primerGroup4","2013K1153",TRUE
"OG0001642primerGroup4-PNUSAS000559","OG0001642primerGroup4-2013K1067",100,100,185,185,185,"OG0001642primerGroup4","2013K1067",TRUE
"OG0001642primerGroup4-PNUSAS000559","OG0001642primerGroup4-2013K0676",100,100,185,185,185,"OG0001642primerGroup4","2013K0676",TRUE
"OG0001642primerGroup4-PNUSAS000559","OG0001642primerGroup4-2013K0463",100,100,185,185,185,"OG0001642primerGroup4","2013K0463",TRUE
"OG0001642primerGroup4-PNUSAS000559","OG0001642primerGroup4-2011K0052",100,100,185,185,185,"OG0001642primerGroup4","2011K0052",TRUE
"OG0001642primerGroup4-PNUSAS000559","OG0001642primerGroup4-2010K2370",100,100,185,185,185,"OG0001642primerGroup4","2010K2370",TRUE
"OG0001642primerGroup4-PNUSAS000559","OG0001642primerGroup4-2010K1649",100,100,185,185,185,"OG0001642primerGroup4","2010K1649",TRUE
"OG0001642primerGroup4-PNUSAS000559","OG0001642primerGroup4-2010K0968",100,100,185,185,185,"OG0001642primerGroup4","2010K0968",TRUE
"OG0001642primerGroup4-PNUSAS000559","OG0001642primerGroup4-080810",100,100,185,185,185,"OG0001642primerGroup4","080810",TRUE
"OG0000297primerGroup3-PNUSAS000559","OG0000297primerGroup3-2016K0167",100,100,139,139,139,"OG0000297primerGroup3","2016K0167",TRUE
"OG0000297primerGroup3-PNUSAS000559","OG0000297primerGroup3-2010K1649",100,100,139,139,139,"OG0000297primerGroup3","2010K1649",TRUE
"OG0001400primerGroup1-PNUSAS000559","OG0001400primerGroup1-2013K1246",100,100,140,140,140,"OG0001400primerGroup1","2013K1246",TRUE
"OG0001400primerGroup1-PNUSAS000559","OG0001400primerGroup1-2013K1153",100,100,140,140,140,"OG0001400primerGroup1","2013K1153",TRUE
"OG0003726primerGroup2-PNUSAS000559","OG0003726primerGroup2-2014K0527",100,100,178,178,178,"OG0003726primerGroup2","2014K0527",TRUE
"OG0003726primerGroup2-PNUSAS000559","OG0003726primerGroup2-2013K1246",100,100,178,178,178,"OG0003726primerGroup2","2013K1246",TRUE
"OG0003726primerGroup2-PNUSAS000559","OG0003726primerGroup2-2010K0968",100,100,178,178,178,"OG0003726primerGroup2","2010K0968",TRUE
"OG0002084primerGroup1-PNUSAS000559","OG0002084primerGroup1-2016K0167",100,100,158,158,158,"OG0002084primerGroup1","2016K0167",TRUE
"OG0002084primerGroup1-PNUSAS000559","OG0002084primerGroup1-2013K1153",100,100,158,158,158,"OG0002084primerGroup1","2013K1153",TRUE
"OG0002084primerGroup1-PNUSAS000559","OG0002084primerGroup1-2010K1649",100,100,158,158,158,"OG0002084primerGroup1","2010K1649",TRUE
"OG0002905primerGroup0-PNUSAS000559","OG0002905primerGroup0-2016K0167",100,100,196,196,196,"OG0002905primerGroup0","2016K0167",TRUE
"OG0002905primerGroup0-PNUSAS000559","OG0002905primerGroup0-2015K0074",100,100,196,196,196,"OG0002905primerGroup0","2015K0074",TRUE
"OG0002905primerGroup0-PNUSAS000559","OG0002905primerGroup0-2014K0527",100,100,196,196,196,"OG0002905primerGroup0","2014K0527",TRUE
"OG0002905primerGroup0-PNUSAS000559","OG0002905primerGroup0-2013K1153",100,100,196,196,196,"OG0002905primerGroup0","2013K1153",TRUE
"OG0002905primerGroup0-PNUSAS000559","OG0002905primerGroup0-2010K0968",100,100,196,196,196,"OG0002905primerGroup0","2010K0968",TRUE
"OG0001715primerGroup5-PNUSAS000559","OG0001715primerGroup5-2016K0167",100,100,148,148,148,"OG0001715primerGroup5","2016K0167",TRUE
"OG0001715primerGroup5-PNUSAS000559","OG0001715primerGroup5-2014K0979",100,100,148,148,148,"OG0001715primerGroup5","2014K0979",TRUE
"OG0001715primerGroup5-PNUSAS000559","OG0001715primerGroup5-2014K0421",100,100,148,148,148,"OG0001715primerGroup5","2014K0421",TRUE
"OG0001715primerGroup5-PNUSAS000559","OG0001715primerGroup5-2010K2370",100,100,148,148,148,"OG0001715primerGroup5","2010K2370",TRUE
"OG0000521primerGroup2-PNUSAS000559","OG0000521primerGroup2-AR0409",100,100,143,143,143,"OG0000521primerGroup2","AR0409",TRUE
"OG0000521primerGroup2-PNUSAS000559","OG0000521primerGroup2-2015K0074",100,100,143,143,143,"OG0000521primerGroup2","2015K0074",TRUE
"OG0000521primerGroup2-PNUSAS000559","OG0000521primerGroup2-2014K0979",100,100,143,143,143,"OG0000521primerGroup2","2014K0979",TRUE
"OG0000521primerGroup2-PNUSAS000559","OG0000521primerGroup2-2014K0527",100,100,143,143,143,"OG0000521primerGroup2","2014K0527",TRUE
"OG0000521primerGroup2-PNUSAS000559","OG0000521primerGroup2-2014K0421",100,100,143,143,143,"OG0000521primerGroup2","2014K0421",TRUE
"OG0000521primerGroup2-PNUSAS000559","OG0000521primerGroup2-2013K1828",100,100,143,143,143,"OG0000521primerGroup2","2013K1828",TRUE
"OG0000521primerGroup2-PNUSAS000559","OG0000521primerGroup2-2013K1153",100,100,143,143,143,"OG0000521primerGroup2","2013K1153",TRUE
"OG0000521primerGroup2-PNUSAS000559","OG0000521primerGroup2-2013K1067",100,100,143,143,143,"OG0000521primerGroup2","2013K1067",TRUE
"OG0000521primerGroup2-PNUSAS000559","OG0000521primerGroup2-2013K0676",100,100,143,143,143,"OG0000521primerGroup2","2013K0676",TRUE
"OG0000521primerGroup2-PNUSAS000559","OG0000521primerGroup2-2013K0463",100,100,143,143,143,"OG0000521primerGroup2","2013K0463",TRUE
"OG0000521primerGroup2-PNUSAS000559","OG0000521primerGroup2-2011K0222",100,100,143,143,143,"OG0000521primerGroup2","2011K0222",TRUE
"OG0000521primerGroup2-PNUSAS000559","OG0000521primerGroup2-2011K0052",100,100,143,143,143,"OG0000521primerGroup2","2011K0052",TRUE
"OG0000521primerGroup2-PNUSAS000559","OG0000521primerGroup2-2010K2370",100,100,143,143,143,"OG0000521primerGroup2","2010K2370",TRUE
"OG0000521primerGroup2-PNUSAS000559","OG0000521primerGroup2-2010K1649",100,100,143,143,143,"OG0000521primerGroup2","2010K1649",TRUE
"OG0000521primerGroup2-PNUSAS000559","OG0000521primerGroup2-2010K0968",100,100,143,143,143,"OG0000521primerGroup2","2010K0968",TRUE
"OG0000521primerGroup2-PNUSAS000559","OG0000521primerGroup2-080810",100,100,143,143,143,"OG0000521primerGroup2","080810",TRUE
"OG0001865primerGroup6-PNUSAS000559","OG0001865primerGroup6-2016K0878",100,100,165,165,165,"OG0001865primerGroup6","2016K0878",TRUE
"OG0001865primerGroup6-PNUSAS000559","OG0001865primerGroup6-2016K0167",100,100,165,165,165,"OG0001865primerGroup6","2016K0167",TRUE
"OG0001865primerGroup6-PNUSAS000559","OG0001865primerGroup6-2015K0074",100,100,165,165,165,"OG0001865primerGroup6","2015K0074",TRUE
"OG0001865primerGroup6-PNUSAS000559","OG0001865primerGroup6-2014K0979",100,100,165,165,165,"OG0001865primerGroup6","2014K0979",TRUE
"OG0001865primerGroup6-PNUSAS000559","OG0001865primerGroup6-2014K0421",100,100,165,165,165,"OG0001865primerGroup6","2014K0421",TRUE
"OG0001865primerGroup6-PNUSAS000559","OG0001865primerGroup6-2013K0463",100,100,165,165,165,"OG0001865primerGroup6","2013K0463",TRUE
"OG0001865primerGroup6-PNUSAS000559","OG0001865primerGroup6-2010K2370",100,100,165,165,165,"OG0001865primerGroup6","2010K2370",TRUE
"OG0002078primerGroup0-PNUSAS000559","OG0002078primerGroup0-2016K0167",100,100,150,150,150,"OG0002078primerGroup0","2016K0167",TRUE
"OG0003570primerGroup6-PNUSAS000559","OG0003570primerGroup6-2013K0463",100,100,151,151,151,"OG0003570primerGroup6","2013K0463",TRUE
